date,WindV,WindD,relH,AirT,rad
91119872330,6.5,247.999999,85,-3.7,0
101119870030,5.7,247.999996,85,-3.9,0
101119870130,5.3,249,85,-4.6,0
101119870230,6.3,249.000002,85,-3,0
101119870330,8.399999,245.000001,84,-3.4,0
101119870430,8.8,247,82,-3.1,0
101119870530,6.7,257,81,-3.5,0
101119870630,3.9,357.000003,75,-3.2,0
101119870730,2.600001,312,79,-3.1,50
101119870830,1.5,347.999979,78,-2.4,172.222
101119870930,3.7,240.999995,79,-3,247.222
101119871030,4.7,241.000005,80,-3.3,247.222
101119871130,6.8,246.999997,83,-1,472.222
101119871230,4.5,252.000004,85,-3.9,322.222
101119871330,2.9,264.999994,93,-4.2,236.111
101119871430,3.7,260.999993,88,-4.4,113.889
101119871530,4.3,252.000001,90,-4.6,47.222
101119871630,3.6,251.000006,91,-4.6,5.556
101119871730,4.5,247.000002,92,-3.7,0
101119871830,4.6,252.999999,97,-4.5,0
101119871930,3.8,253.999997,94,-4.4,0
101119872030,3.5,242.999998,95,-4.4,0
101119872130,3.6,261.000001,95,-4.4,0
101119872230,2.6,329,95,-6,0
101119872330,1.9,271.000013,95,-5.9,0
111119870030,2.3,278.999994,95,-6.6,0
111119870130,2.099999,25.999996,95,-7.1,0
111119870230,2.5,30.999999,95,-7.6,0
111119870330,2.3,19.000004,95,-7.7,0
111119870430,1,270.999976,95,-7.7,0
111119870530,0.8,19.000029,95,-8,0
111119870630,1.4,14.000014,95,-8.1,0
111119870730,1.8,10.999994,95,-7.9,33.333
111119870830,0.6,13.000035,95,-7.9,111.111
111119870930,1.6,276.000016,95,-7.9,166.667
111119871030,0.8,272.000028,95,-7.5,205.556
111119871130,0.7,15.999992,95,-7.5,177.778
111119871230,0.4,272.999944,95,-7.6,188.889
111119871330,0.3,2.00003,94,-8.1,152.778
111119871430,0.5,2.00003,94,-8.3,97.222
111119871530,1,270.999976,94,-9,80.556
111119871630,1.3,281.000016,93,-9.3,25
111119871730,1.3,276.000002,92,-10,0
111119871830,1.8,283.99999,90,-10.1,0
111119871930,0.9,21,91,-9.6,0
111119872030,0.8,3.999988,91,-9.5,0
111119872130,1.3,289.000019,91,-9.1,0
111119872230,1.6,309.999998,91,-9,0
111119872330,3.5,269.000007,91,-8.6,0
121119870030,6.6,251,91,-7.3,0
121119870130,7.6,242,91,-5.4,0
121119870230,9.7,242.999998,90,-6.5,0
121119870330,11.5,239,88,-5.8,0
121119870430,12.8,240,84,-6.4,0
121119870530,12.199999,241.000001,81,-6.5,0
121119870630,12.9,241,70,-6.8,0
121119870730,11.5,239,77,-5.9,38.889
121119870830,11.2,240.000001,76,-6.2,97.222
121119870930,12.6,237.999999,76,-5.6,177.778
121119871030,13.2,236.000001,76,-4.7,272.222
121119871130,14,237.000002,77,-6,272.222
121119871230,15.9,238.000001,77,-6.2,216.667
121119871330,16.4,234.000001,78,-6.1,175
121119871430,14.7,239.999999,78,-7,186.111
121119871530,10.6,246.999999,80,-7,61.111
121119871630,9,248.999998,83,-7.3,2.778
121119871730,5.6,255.999996,85,-7.6,0
121119871830,3.3,265,95,-7.1,0
121119871930,2.8,248.00001,89,-7,0
121119872030,3.1,253.999995,90,-7,0
121119872130,0.7,253.000007,90,-7.7,0
121119872230,3.999999,248.000003,90,-7.5,0
121119872330,4.8,247.000003,90,-7.7,0
131119870030,7,240.000001,90,-8.3,0
131119870130,7.7,241.000001,90,-8.7,0
131119870230,8.5,237.999999,90,-9.2,0
131119870330,8.800001,235.999999,91,-9.1,0
131119870430,7.599999,239.000001,91,-8.2,0
131119870530,5.9,242.000003,92,-8.2,0
131119870630,6.7,239.000001,94,-8.2,0
131119870730,5.3,243.999999,93,-8.2,13.889
131119870830,5.2,242.999996,93,-7.9,47.222
131119870930,3.8,251.999995,93,-7.5,72.222
131119871030,3.4,250.999995,93,-6.7,113.889
131119871130,3.6,256.999996,94,-6.2,175
131119871230,4.6,252.999999,94,-6.1,133.333
131119871330,4.5,254.999996,95,-6,108.333
131119871430,4.3,254.999998,95,-5.8,52.778
131119871530,2.9,254.000007,95,-5.5,25
131119871630,1.4,253.000019,95,-5.2,0
131119871730,2,253.000015,96,-4.7,0
131119871830,5.4,248.999998,97,-4.7,0
131119871930,3.3,250.00001,96,-4.7,0
131119872030,0,90,96,-4.7,0
131119872130,0,90,96,-4.7,0
131119872230,0.099999,253.000014,96,-4.7,0
131119872330,0.2,257.000058,96,-4.7,0
141119870030,0,90,96,-4.7,0
141119870130,0,90,96,-4.7,0
141119870230,0,90,96,-7.5,0
141119870330,0,90,95,-9.3,0
141119870430,0,90,94,-10.5,0
141119870530,0,90,93,-10.9,0
141119870630,0,90,90,-9.1,0
141119870730,0,90,92,-11.6,8.333
141119870830,0,90,92,-12.3,41.667
141119870930,0,90,92,-12.5,91.667
141119871030,0,90,92,-12.8,116.667
141119871130,0,90,91,-13.2,141.667
141119871230,0,90,91,-13,175
141119871330,0,90,90,-12.8,136.111
141119871430,0,90,91,-12,102.778
141119871530,0,90,91,-12.4,55.556
141119871630,0,90,91,-13,0
141119871730,0,90,91,-12.6,0
141119871830,0,90,90,-12.9,0
141119871930,0,90,91,-13.3,0
141119872030,0,90,91,-13.5,0
141119872130,0,90,91,-13.3,0
141119872230,0,90,91,-13.5,0
141119872330,0,90,91,-13.7,0
151119870030,0,90,91,-13.7,0
151119870130,0,90,91,-13.8,0
151119870230,0,90,91,-14,0
151119870330,0,90,91,-13.9,0
151119870430,0,90,91,-13.8,0
151119870530,0,90,91,-13.8,0
151119870630,0,90,90,-13.8,0
151119870730,0,90,91,-14,38.889
151119870830,0,90,91,-13.1,141.667
151119870930,1.6,10,91,-11,244.444
151119871030,2,7.999995,91,-10.1,411.111
151119871130,0.6,283.999997,91,-8.6,458.333
151119871230,0.2,315.999941,91,-9,444.444
151119871330,1.1,248.999979,90,-11.6,377.778
151119871430,2.8,238.999988,91,-13.4,263.889
151119871530,3.4,250.999995,91,-14,119.444
151119871630,3.5,266.999997,91,-14.8,0
151119871730,6.5,247.999999,91,-14.5,0
151119871830,7.8,243,90,-14.4,0
151119871930,8.1,238.000002,91,-14.1,0
151119872030,8.1,250.999999,91,-13.9,0
151119872130,4,265.999998,91,-13.5,0
151119872230,2.7,316.999993,91,-12.5,0
151119872330,3.1,321.99999,91,-11.9,0
161119870030,2.5,313.000006,91,-10.7,0
161119870130,5,325.999996,91,-8.1,0
161119870230,5.5,326.000002,91,-7.4,0
161119870330,3.8,338.000003,91,-6.5,0
161119870430,5.5,350.999996,91,-6.3,0
161119870530,5.6,353.000003,91,-5.7,0
161119870630,6.1,235.999997,90,-5.4,0
161119870730,8,237.000003,91,-4.9,16.667
161119870830,8.2,239.999999,91,-4.5,83.333
161119870930,9,240.000001,91,-3.5,233.333
161119871030,6.1,244.000001,92,-3.4,169.444
161119871130,4.1,261.999996,92,-3.8,205.556
161119871230,4.9,357.000002,93,-3.7,244.444
161119871330,4.7,348,95,-4.4,180.556
161119871430,6,343.000003,93,-4.7,200
161119871530,6.3,337.000002,92,-5,111.111
161119871630,6.4,348.999996,90,-5.7,0
161119871730,6.1,251.999998,89,-5.6,0
161119871830,7.1,241.000002,83,-5.4,0
161119871930,4.1,254.000002,87,-5.3,0
161119872030,4.2,252.000003,86,-5.2,0
161119872130,5,245.000004,86,-5.3,0
161119872230,2.8,244.000001,86,-5,0
161119872330,3,231.000004,86,-4.9,0
171119870030,3.4,240.999996,86,-5.5,0
171119870130,3,268.000009,86,-5.7,0
171119870230,1.8,319.999993,86,-6.2,0
171119870330,1.7,350.999985,87,-6.7,0
171119870430,2.8,30.000001,88,-7.4,0
171119870530,2.4,280.000007,89,-7.7,0
171119870630,1.5,289.999991,92,-9.4,0
171119870730,1.599999,273.999988,90,-9.9,8.333
171119870830,1.5,271.999991,90,-10.1,61.111
171119870930,2.4,280.000007,90,-10.8,155.556
171119871030,2.3,277.999995,90,-10.5,225
171119871130,1.7,283.999991,90,-10,333.333
171119871230,2.8,294.999996,90,-9.7,425
171119871330,3.5,296.000001,90,-10,366.667
171119871430,1.5,278.000014,90,-10.6,136.111
171119871530,1,3.999973,90,-10.8,27.778
171119871630,1.1,274.999984,90,-10.9,0
171119871730,1.6,305.999992,90,-11,0
171119871830,0.8,291.999984,90,-11.3,0
171119871930,0.7,1.000026,90,-11.2,0
171119872030,0.3,311.000026,90,-11.7,0
171119872130,0.2,15.999897,90,-11.4,0
171119872230,0.6,305.999999,90,-11.7,0
171119872330,0.4,307.000017,90,-11.5,0
181119870030,1,308.999981,90,-11.4,0
181119870130,1.6,306.999995,90,-11.2,0
181119870230,0.6,273.000039,90,-11.4,0
181119870330,0.5,16.000031,90,-11.9,0
181119870430,0.4,11.000053,90,-11.7,0
181119870530,0.2,12.999942,90,-11.6,0
181119870630,0.3,7.000034,90,-11.9,0
181119870730,0.400001,22.000024,90,-11.9,13.889
181119870830,0.3,19.999978,90,-11.7,94.444
181119870930,0.8,1.000006,90,-11.2,205.556
181119871030,1.2,278.000011,91,-11.1,250
181119871130,1,278.999977,92,-10.9,286.111
181119871230,1.1,273.000025,93,-11.3,258.333
181119871330,1.3,273.000012,96,-11.3,238.889
181119871430,1.3,273.000012,94,-11.3,133.333
181119871530,1.3,6.000002,95,-11.4,52.778
181119871630,1.7,272.999996,95,-11.4,0
181119871730,1.8,271.999998,96,-11.6,0
181119871830,1.9,277.000006,97,-11.8,0
181119871930,1.5,277,96,-11.7,0
181119872030,1.4,271.999988,96,-11.7,0
181119872130,1.4,276.999995,96,-11.6,0
181119872230,1.8,274.000012,96,-11.6,0
181119872330,2.2,8.000004,96,-11.7,0
191119870030,2.5,274.999991,96,-11.9,0
191119870130,1.7,275.999988,96,-11.6,0
191119870230,1.8,281.999997,96,-11.2,0
191119870330,2.5,273.999996,96,-9.9,0
191119870430,1.4,272.999987,95,-9.2,0
191119870530,1.5,271.999991,95,-8.6,0
191119870630,0.8,10.000035,94,-7.3,0
191119870730,1.3,0,95,-7.6,22.222
191119870830,2.4,284.000009,95,-6.3,113.889
191119870930,2,281.000002,95,-4.9,277.778
191119871030,4,285.999993,95,-4.9,302.778
191119871130,4.800001,290.000002,95,-5.1,319.444
191119871230,3.3,297.999998,95,-5.1,233.333
191119871330,4.999999,302,95,-5.4,241.667
191119871430,3.499999,301.999997,95,-5.4,125
191119871530,4.9,307.999996,95,-4.8,50
191119871630,6.4,299.999998,95,-4.5,0
191119871730,5.9,293.999999,95,-3.6,0
191119871830,7.5,301.999996,95,-3.3,0
191119871930,3.7,331.999996,95,-3.5,0
191119872030,2.9,344.000007,95,-4.2,0
191119872130,5.2,352.999995,95,-4.6,0
191119872230,8.6,346.000002,95,-4,0
191119872330,10.3,348.000002,95,-4.3,0
201119870030,9.3,339,95,-4.4,0
201119870130,5.7,344,95,-4.7,0
201119870230,2,340.000005,95,-5.8,0
201119870330,2.8,256.000006,95,-6.2,0
201119870430,4.5,353.000001,95,-6.7,0
201119870530,1.6,347.999988,95,-7.5,0
201119870630,2.4,275.999991,96,-8.6,0
201119870730,1.8,3.000009,95,-9.1,8.333
201119870830,1.2,12,95,-9.5,47.222
201119870930,0.6,270.999957,95,-10.6,83.333
201119871030,0.7,275,94,-11.6,138.889
201119871130,0.4,288.999985,93,-12.4,147.222
201119871230,0.5,307.000028,93,-13.1,127.778
201119871330,1.6,278.999997,90,-13.7,141.667
201119871430,1.6,278.000001,92,-13.9,97.222
201119871530,1.5,287.000018,91,-14.3,52.778
201119871630,1,285.999976,91,-14.9,0
201119871730,0.7,280.999977,91,-15.2,0
201119871830,0.8,5.000027,90,-15.1,0
201119871930,1.8,4.000012,91,-15.4,0
201119872030,2.6,274.000003,91,-14.9,0
201119872130,1.8,0,91,-14.6,0
201119872230,1.4,3.999996,91,-14.3,0
201119872330,1.2,10.000011,91,-14.3,0
211119870030,1.1,11.000004,91,-14.3,0
211119870130,1.1,3.999995,91,-14.2,0
211119870230,1,3.999973,91,-14.2,0
211119870330,0.4,7.99997,91,-14.3,0
211119870430,0.4,2.999944,91,-14.3,0
211119870530,0.2,12.999942,91,-14.2,0
211119870630,0.5,3.000001,90,-14.4,0
211119870730,1.1,9.000006,91,-14.6,13.889
211119870830,1,6.999982,91,-14,100
211119870930,0.799999,277.99997,91,-13.6,183.333
211119871030,0.4,279.999964,91,-13.1,205.556
211119871130,0.4,282.000047,91,-12.8,238.889
211119871230,0.8,0,91,-12.8,247.222
211119871330,0.4,298.00005,90,-12.5,244.444
211119871430,0.200001,280.00008,91,-13,133.333
211119871530,0.4,4.000055,91,-13.9,50
211119871630,0.5,2.00003,91,-14.1,0
211119871730,0.5,278.999977,91,-14.2,0
211119871830,1.2,281.000006,90,-14.5,0
211119871930,1,282.999998,91,-14.8,0
211119872030,1.1,277.999978,91,-14.7,0
211119872130,1,281.000002,91,-14.7,0
211119872230,0.9,272.999976,91,-15,0
211119872330,0.6,275.999994,91,-15.1,0
221119870030,0.3,271.000054,91,-15.1,0
221119870130,0.6,10.000003,91,-15.5,0
221119870230,0.8,2.000028,91,-15.9,0
221119870330,0.8,2.000028,91,-15.8,0
221119870430,0.7,14.999975,91,-15.7,0
221119870530,0.8,11.999976,91,-15.9,0
221119870630,0.9,9.999977,90,-16.1,0
221119870730,0.8,10.000035,91,-15.7,27.778
221119870830,0.7,8.999988,91,-13.4,144.444
221119870930,1.7,277.000006,91,-12.5,272.222
221119871030,1.5,282.000021,91,-12,361.111
221119871130,2.5,279.999991,91,-11.9,352.778
221119871230,2.1,276.000006,91,-12.1,300
221119871330,1.6,284.999987,90,-11.9,255.556
221119871430,0.600001,303.999996,91,-12,147.222
221119871530,0.7,357.999972,91,-12.8,83.333
221119871630,1,244.000006,91,-14,0
221119871730,1.3,236.999997,91,-14.4,0
221119871830,2.5,227.999991,90,-14.3,0
221119871930,3.8,234.000003,91,-14.2,0
221119872030,4,231.999999,91,-14,0
221119872130,4.6,229.999997,91,-14.2,0
221119872230,4.9,228.000003,91,-14.4,0
221119872330,4.9,234.999995,91,-14.2,0
231119870030,4.8,235.999997,91,-14.1,0
231119870130,4.9,238.999997,91,-14.1,0
231119870230,5.2,239,91,-14.4,0
231119870330,5.5,239.000003,91,-14.4,0
231119870430,6.8,238,91,-13.4,0
231119870530,7.1,237.000001,91,-13.7,0
231119870630,7.3,236.999999,90,-14,0
231119870730,7.2,239.000003,91,-14.3,11.111
231119870830,6.4,238.000003,91,-13.4,66.667
231119870930,6.3,232.999999,91,-12.1,205.556
231119871030,6.1,230.000002,91,-11.9,263.889
231119871130,6.3,227.999996,91,-12,244.444
231119871230,6.7,219.999999,91,-11.7,230.556
231119871330,7.1,230.999997,90,-11.6,208.333
231119871430,6.4,222,91,-12.1,105.556
231119871530,5.7,230.000001,91,-12.3,50
231119871630,6.3,230,92,-12.2,0
231119871730,6.7,218.000001,93,-12.3,0
231119871830,7.1,219.000003,95,-12.1,0
231119871930,6.1,215.999998,94,-11.9,0
231119872030,5.100001,225,94,-11.5,0
231119872130,5.1,219.999999,94,-11.2,0
231119872230,5.1,211,94,-11,0
231119872330,5,220.000001,94,-10.6,0
241119870030,4.3,219,94,-10.4,0
241119870130,3.3,212.000004,94,-9.9,0
241119870230,4,210.999998,94,-9.8,0
241119870330,4.3,212.000001,94,-9.7,0
241119870430,3.7,212.999995,94,-9.2,0
241119870530,4,210.999998,94,-9,0
241119870630,6.4,205.999997,95,-8.7,0
241119870730,10.3,203.999998,94,-8.4,5.556
241119870830,8.800001,205,94,-8.4,50
241119870930,8.1,205.000001,94,-8.3,88.889
241119871030,8.5,203.000003,94,-7.6,125
241119871130,8.4,198.000001,94,-7.2,122.222
241119871230,8.7,201.999997,94,-7.7,133.333
241119871330,8,201.000004,95,-7.5,100
241119871430,6,199.000002,95,-7.4,58.333
241119871530,5.4,191.999999,95,-7.2,13.889
241119871630,5.5,191.999997,95,-7.7,0
241119871730,5.9,186.999999,95,-7.3,0
241119871830,6,94.000002,96,-6.7,0
241119871930,7.1,109,95,-6.5,0
241119872030,5.9,103.999998,95,-6.8,0
241119872130,4.8,120,95,-7,0
241119872230,4.7,108,95,-7.9,0
241119872330,3,183.999992,95,-8.8,0
251119870030,0.6,199.999978,95,-9.1,0
251119870130,0.9,203.000008,95,-9.2,0
251119870230,4.5,200.000003,95,-9.3,0
251119870330,0,90,95,-9.8,0
251119870430,0,90,95,-9.7,0
251119870530,0,90,95,-9.9,0
251119870630,3,208.000003,95,-10.4,0
251119870730,9.5,215.000001,95,-11.2,11.111
251119870830,9.5,225.999997,95,-10.8,113.889
251119870930,8.4,238.999998,95,-10.5,147.222
251119871030,5.6,239.000003,95,-9.8,213.889
251119871130,4.7,225,94,-9.9,169.444
251119871230,5.5,213.000003,94,-10.4,155.556
251119871330,5.9,200.000003,93,-10.8,147.222
251119871430,5.5,202.999997,94,-10.6,72.222
251119871530,5.1,215.000004,93,-10.8,22.222
251119871630,3.7,227.000002,93,-10.7,0
251119871730,0.2,217.000017,93,-10.5,0
251119871830,4.1,227.000001,92,-10.9,0
251119871930,4.8,227.000003,93,-11.4,0
251119872030,4.3,227,93,-11.9,0
251119872130,0.5,233.999932,93,-11.9,0
251119872230,0.9,225,93,-11.9,0
251119872330,4.2,208.000005,93,-11.3,0
261119870030,3.5,205.000003,93,-10.5,0
261119870130,3.8,203.999995,93,-10.2,0
261119870230,3.3,206.000006,93,-9.9,0
261119870330,2.8,204.00001,93,-9.7,0
261119870430,0,90,92,-9.6,0
261119870530,0,90,92,-9.6,0
261119870630,0,90,91,-9.5,0
261119870730,5.3,205.000003,92,-9.7,5.556
261119870830,6.7,206.000003,92,-9.6,63.889
261119870930,5.4,233.000003,92,-9.6,97.222
261119871030,4.6,231.999994,92,-9.6,141.667
261119871130,4.1,228.999998,92,-9.7,150
261119871230,3.5,215.000008,92,-9.7,138.889
261119871330,2.7,214.000008,91,-10,102.778
261119871430,2.9,217.000007,92,-10.2,75
261119871530,0,90,92,-10.2,44.444
261119871630,0,90,92,-10.6,0
261119871730,0,90,92,-11.1,0
261119871830,0,90,91,-11,0
261119871930,0,90,92,-11.1,0
261119872030,0,90,92,-11.3,0
261119872130,0,90,92,-11.3,0
261119872230,0,90,92,-10.8,0
261119872330,0,90,92,-10.9,0
271119870030,0,90,92,-11,0
271119870130,0,90,92,-11.3,0
271119870230,0,90,92,-10.9,0
271119870330,0,90,92,-11,0
271119870430,0,90,92,-11.2,0
271119870530,0,90,92,-11.2,0
271119870630,2.3,21.999995,91,-11.4,0
271119870730,2.3,26.999997,92,-11.4,11.111
271119870830,2.8,22.999994,92,-11.2,72.222
271119870930,2.2,9.000006,92,-10.8,138.889
271119871030,1.7,5.000008,92,-10.5,172.222
271119871130,1,282.999998,92,-10.1,191.667
271119871230,1.9,5.999996,92,-10.3,208.333
271119871330,0.5,277.000038,91,-10.2,163.889
271119871430,0,90,92,-10.5,72.222
271119871530,0.800001,276.000013,92,-10.8,36.111
271119871630,1.8,5.999994,92,-11.4,0
271119871730,0.4,12.000047,92,-11.8,0
271119871830,0,90,91,-12,0
271119871930,0,90,92,-12.4,0
271119872030,0,90,92,-13,0
271119872130,0,90,92,-12.9,0
271119872230,0,90,92,-12.9,0
271119872330,0,90,92,-12.8,0
281119870030,0,90,92,-12.7,0
281119870130,0,90,92,-12.8,0
281119870230,0,90,92,-12.8,0
281119870330,0,90,92,-12.5,0
281119870430,0,90,92,-12.1,0
281119870530,0,90,92,-11.9,0
281119870630,0.1,153.000116,91,-12.1,0
281119870730,0,90,92,-11.7,5.556
281119870830,0,90,92,-11.1,69.444
281119870930,0,90,92,-10,211.111
281119871030,0,90,92,-9.7,238.889
281119871130,0,90,92,-9.5,250
281119871230,0,90,92,-9.7,180.556
281119871330,0,90,91,-9.6,172.222
281119871430,0,90,92,-10.3,130.556
281119871530,0,90,92,-10.7,69.444
281119871630,0,90,92,-11,0
281119871730,0,90,92,-11.2,0
281119871830,0,90,91,-11.3,0
281119871930,0,90,92,-11.3,0
281119872030,0,90,92,-11.4,0
281119872130,0,90,92,-11.3,0
281119872230,0,90,92,-11.2,0
281119872330,0,90,92,-11,0
291119870030,0,90,92,-10.9,0
291119870130,0,90,92,-10.9,0
291119870230,0,90,92,-11.1,0
291119870330,0,90,92,-11.5,0
291119870430,0,90,92,-11.9,0
291119870530,0,90,92,-11.9,0
291119870630,0.1,186.000099,91,-11.8,0
291119870730,1.8,103.99999,92,-11.5,11.111
291119870830,3,147.999994,92,-10.7,83.333
291119870930,2.1,165.999999,92,-8.6,202.778
291119871030,2.4,184.000011,92,-9.1,258.333
291119871130,4.9,197.999997,92,-9,305.556
291119871230,5.2,206.000001,92,-9,333.333
291119871330,3.7,210,92,-9.3,250
291119871430,3.3,187.000004,92,-9.9,172.222
291119871530,3.3,105.999993,92,-10.5,69.444
291119871630,1.8,103.000004,92,-11.3,0
291119871730,3.4,102.000004,92,-11.1,0
291119871830,4.9,126.000004,92,-10.9,0
291119871930,4.2,110.999994,92,-10.9,0
291119872030,4,113.000009,92,-10.6,0
291119872130,3,130.000007,92,-10.4,0
291119872230,2.4,136.000009,92,-10.4,0
291119872330,2.6,140.000003,92,-10.4,0
301119870030,2.3,153.000003,92,-10.3,0
301119870130,2.3,158.000005,92,-10.6,0
301119870230,1.800001,171.999989,92,-10.6,0
301119870330,0.9,80.000023,92,-10.6,0
301119870430,1.2,78.999994,92,-10.7,0
301119870530,1.200001,68.999988,92,-10.9,0
301119870630,1.9,87.000009,91,-10.9,0
301119870730,2,178,92,-10.7,5.556
301119870830,4.9,158.999999,92,-10,83.333
301119870930,6.9,151.000003,92,-9.4,183.333
301119871030,2.2,152.000014,93,-8.5,308.333
301119871130,0.4,157.000063,94,-8.8,283.333
301119871230,0.1,81.000268,94,-8.2,319.444
301119871330,0,90,97,-8.3,219.444
301119871430,0.1,90,95,-9.1,133.333
301119871530,0,90,96,-9.9,30.556
301119871630,0,90,96,-10.3,0
301119871730,0,90,96,-10.6,0
301119871830,0,90,96,-10.7,0
301119871930,0,90,96,-10.6,0
301119872030,0,90,96,-10.5,0
301119872130,0,90,96,-10.4,0
301119872230,0,90,96,-10.5,0
301119872330,0,90,96,-10.4,0
11219870030,0,90,96,-10.5,0
11219870130,0,90,96,-10.6,0
11219870230,0,90,96,-10.7,0
11219870330,0,90,96,-10.7,0
11219870430,0,90,96,-11,0
11219870530,0,90,96,-11.1,0
11219870630,0,90,95,-11,0
11219870730,0,90,96,-10.7,8.333
11219870830,0,90,96,-10.3,66.667
11219870930,0,90,96,-9.6,136.111
11219871030,0,90,96,-8.6,236.111
11219871130,0,90,96,-9.1,286.111
11219871230,0,90,96,-8.6,286.111
11219871330,0,90,96,-9.3,241.667
11219871430,0,90,96,-10.2,88.889
11219871530,0,90,96,-10.7,52.778
11219871630,0,90,96,-11,0
11219871730,0,90,96,-11.4,0
11219871830,0,90,95,-11.3,0
11219871930,0,90,96,-11.2,0
11219872030,0,90,96,-11.3,0
11219872130,0,90,96,-11.2,0
11219872230,0,90,96,-11.5,0
11219872330,0,90,96,-11.8,0
21219870030,0,90,96,-11.8,0
21219870130,0.7,60.999989,96,-11.9,0
21219870230,2.8,58.999988,94,-12.4,0
21219870330,3.5,52.000006,90,-12.2,0
21219870430,0,90,83,-12.2,0
21219870530,0,90,78,-12.5,0
21219870630,0,90,57,-12.4,0
21219870730,0,90,70,-13.6,8.333
21219870830,0,90,67,-12.7,97.222
21219870930,0,90,68,-10,222.222
21219871030,2.8,79.000003,70,-9.2,347.222
21219871130,2.8,170.999989,74,-9.8,397.222
21219871230,2,178,77,-10.7,383.333
21219871330,0.8,142.000028,88,-11.6,316.667
21219871430,0.9,157.999985,82,-12.7,208.333
21219871530,1.6,39.999998,84,-13,75
21219871630,6.3,67.999995,85,-13.5,0
21219871730,2.9,77,86,-13.9,0
21219871830,2.7,45.999987,90,-13.1,0
21219871930,2.6,84,88,-12.9,0
21219872030,1.8,144.000019,88,-12.5,0
21219872130,3.9,134.000006,88,-12.2,0
21219872230,4.5,122.000006,88,-10.9,0
21219872330,4.8,118.000008,88,-10.6,0
31219870030,3.6,97.999998,88,-11.2,0
31219870130,2.7,90.999989,88,-11.1,0
31219870230,1.5,181.999991,87,-11,0
31219870330,1.5,197.999979,85,-10.6,0
31219870430,1.8,199.000014,81,-10.4,0
31219870530,1.6,221.999994,78,-11.9,0
31219870630,1.1,223.999984,67,-10.6,0
31219870730,1.500001,224.000004,74,-9,8.333
31219870830,1.500001,224.000004,73,-7.9,116.667
31219870930,1.7,219.999992,72,-7.2,241.667
31219871030,4.7,220.000001,70,-6.7,333.333
31219871130,7.8,222.999998,68,-7.7,377.778
31219871230,8.2,232,66,-7.5,375
31219871330,7,233.000003,58,-8.9,316.667
31219871430,6.8,234.999999,63,-7.4,205.556
31219871530,5.7,242.999998,61,-9,69.444
31219871630,5.4,251.999997,61,-9,0
31219871730,6.1,240.999996,60,-7.4,0
31219871830,8.7,236.000002,58,-7.2,0
31219871930,8.9,232.999998,59,-7.9,0
31219872030,11.2,230.000002,59,-7.8,0
31219872130,12,230,59,-8,0
31219872230,11.5,232.000001,59,-7.7,0
31219872330,12.4,229,59,-7.9,0
41219870030,13.5,228.999999,59,-8.1,0
