Date,SolarHeight[deg],SolarAzimuth[deg],SinSolarHeight,SWinMeasured[W/m2],SWinClearSky[W/m2],AtmTransmissivity,CloudTransmissivity
25/09/1986 14:30,23.893584,240.303902,0.405039,180.556000,250.633196,0.455196,0.722218
25/09/1986 15:30,14.515197,252.725599,0.250637,100.000000,119.925043,0.351975,0.829417
26/09/1986 06:30,14.484970,107.624520,0.250126,58.333000,122.708073,0.360748,0.473021
26/09/1986 07:30,23.811639,120.084094,0.403731,233.333000,250.292078,0.455862,0.934632
26/09/1986 08:30,31.935429,134.381055,0.528963,311.111000,366.197199,0.509047,0.852583
26/09/1986 09:30,38.117029,151.112570,0.617270,366.667000,451.429262,0.537740,0.815285
26/09/1986 10:30,41.499699,170.182713,0.662616,444.444000,491.385904,0.545265,0.907924
26/09/1986 11:30,41.444698,190.248885,0.661897,341.667000,493.472476,0.548163,0.695012
26/09/1986 12:30,37.962626,209.259493,0.615147,288.889000,445.774009,0.532797,0.650502
26/09/1986 13:30,31.704696,225.908836,0.525541,225.000000,356.186693,0.498295,0.633934
26/09/1986 14:30,23.526605,240.131463,0.399175,147.222000,245.416707,0.452008,0.601392
26/09/1986 15:30,14.161146,252.534601,0.244650,133.333000,117.808063,0.354017,1.000000
27/09/1986 06:30,14.246522,107.955225,0.246094,63.889000,136.651800,0.408085,0.465798
27/09/1986 07:30,23.549327,120.412902,0.399538,230.556000,267.432390,0.491906,0.864437
27/09/1986 08:30,31.638342,134.695003,0.524556,352.778000,384.873712,0.539191,0.919860
27/09/1986 09:30,37.778381,151.380930,0.612609,483.333000,463.482247,0.555975,1.000000
27/09/1986 10:30,41.123218,170.359929,0.657681,586.111000,506.810925,0.566273,1.000000
27/09/1986 11:30,41.047483,190.303205,0.656684,680.556000,511.973967,0.572896,1.000000
27/09/1986 12:30,37.565966,209.201522,0.609674,702.778000,466.444234,0.562180,1.000000
27/09/1986 13:30,31.321710,225.776378,0.519843,630.556000,369.842731,0.522767,1.000000
27/09/1986 14:30,23.160041,239.959075,0.393301,530.556000,263.386292,0.492064,1.000000
27/09/1986 15:30,13.807616,252.343386,0.238663,366.667000,122.449593,0.376978,1.000000
28/09/1986 06:30,14.006949,108.284327,0.242040,8.333000,128.026844,0.388507,0.100000
28/09/1986 07:30,23.285727,120.739384,0.395317,61.111000,268.872593,0.499546,0.227910
28/09/1986 08:30,31.340014,135.005771,0.520116,125.000000,389.973809,0.550679,0.321679
28/09/1986 09:30,37.438834,151.645482,0.607914,261.111000,474.458185,0.573203,0.552398
28/09/1986 10:30,40.746414,170.533641,0.652712,336.111000,518.668658,0.583593,0.650483
28/09/1986 11:30,40.650456,190.355415,0.651443,391.667000,515.900230,0.581596,0.762073
28/09/1986 12:30,37.169729,209.142862,0.604178,544.444000,463.608580,0.563518,1.000000
28/09/1986 13:30,30.939215,225.643887,0.514128,552.778000,366.265754,0.523161,1.000000
28/09/1986 14:30,22.794033,239.786686,0.387420,483.333000,246.925573,0.468042,1.000000
28/09/1986 15:30,13.454750,252.151918,0.232677,369.444000,114.914701,0.362669,1.000000
29/09/1986 06:30,13.766267,108.611691,0.237962,55.556000,128.509729,0.396424,0.430349
29/09/1986 07:30,23.020869,121.063404,0.391066,219.444000,238.366702,0.447420,0.923002
29/09/1986 08:30,31.040495,135.313235,0.515644,405.556000,351.519459,0.500391,1.000000
29/09/1986 09:30,37.098463,151.906124,0.603187,541.667000,432.834286,0.526707,1.000000
29/09/1986 10:30,40.369383,170.703769,0.647713,633.333000,455.818979,0.516534,1.000000
29/09/1986 11:30,40.253727,190.405431,0.646174,677.778000,453.240693,0.514823,1.000000
29/09/1986 12:30,36.774038,209.083428,0.598661,677.778000,414.888860,0.508649,1.000000
29/09/1986 13:30,30.557346,225.511293,0.508400,602.778000,355.699313,0.513492,1.000000
29/09/1986 14:30,22.428720,239.614247,0.381534,513.889000,229.597227,0.441652,1.000000
29/09/1986 15:30,13.102692,251.960160,0.226697,366.667000,104.276457,0.337580,1.000000
30/09/1986 06:30,13.524490,108.937183,0.233861,44.444000,134.299060,0.421301,0.329601
30/09/1986 07:30,22.754788,121.384829,0.386788,208.333000,233.260296,0.442419,0.895450
